Customer_id,Age,Gender,City,Country,Product_id,Product_category,Transaction_id,Transaction_date,Unit_price,Discount_percent,Quantity,Rating
1549,17,Male,Melbourne,Australia,1090,Beauty,c1dc47c7415880daf0bb8b0c4685aeb9e726,12/14/2020,$129.00,17,3,2
941,62,Male,Shanghai,China,1090,Kids,1fcbda53bdf1625c953ff49aab4f317ee925,4/30/2023,$129.00,16,6,1
771,52,Female,Melbourne,Australia,1029,Industrial,8ebedeb0b8f519ac0a3892a8fd0fa33ec42d,6/13/2021,$138.00,8,5,5
2381,21,Male,Berlin,Germany,1046,Home,09eba4471122096332240e8622eb52f3d731,4/4/2020,$78.00,10,7,5
2436,90,Female,Tokyo,Japan,1180,Grocery,b6d1f87d500fc085417eab59a7d596bf3d64,6/7/2022,$11.00,28,5,2
196,42,Male,Melbourne,Australia,1130,Grocery,da0bfb38b1e347d84909aed15077d1a87968,9/20/2022,$48.00,15,6,2
2452,66,Male,Shanghai,China,1069,Shoes,6ba52c2167db96bcd0c780a927a1930e112e,9/4/2022,$110.00,15,3,5
1632,24,Female,Mumbai,India,1141,Jewelry,b0d87f514e5b035c6217fbfe031d6379394e,6/20/2020,$162.00,20,2,5
1847,48,Female,Sydney,Australia,1193,Outdoors,6f50e0053d9aee20590fbc96ce7712eadc2e,11/13/2022,$14.00,12,4,5
1255,63,Male,Singapore,Singapore,1115,Baby,95e2707576c3c5328662c594e42a258513f1,5/6/2021,$71.00,14,3,1
2841,39,Male,Dubai,United Arab Emirates,1168,Computers,5a3a43d20fd4b8bcd77c6ad269869254497f,7/22/2022,$153.00,4,1,4
2878,37,Female,Tokyo,Japan,1091,Shoes,e3bf6d5b9541dd0c9fbdfec1bce86a0574e2,7/6/2023,$166.00,11,5,4
229,29,Female,Delhi,India,1122,Garden,775828084dcbf08527c37cb09bd948e30c2f,3/1/2023,$32.00,20,3,3
1517,43,Male,Berlin,Germany,1196,Books,f580d9195a34989b7a38f4037fa02a6cd121,3/23/2022,$129.00,0,2,5
1448,21,Male,Melbourne,Australia,1006,Home,506b135429addbcda354c01a313e09307a14,8/23/2023,$165.00,30,4,3
155,47,Male,Tokyo,Japan,1120,Toys,2cc91d4394b54fc5e979ff2e42ee38a1c37c,10/2/2021,$98.00,28,1,3
2425,25,Female,Beijing,China,1191,Automotive,fee8b5bdfac1cef7d0a3c98d75ab1c8d28cc,10/19/2021,$52.00,18,3,3
1415,70,Female,Melbourne,Australia,1028,Jewelry,6742637678f5fc798c065a6725b2e5a7f965,2/23/2021,$196.00,9,7,5
1287,81,Male,Sydney,Australia,1103,Electronics,f3537e5aadb31db6ed7bcf20f228ca4074da,8/13/2022,$49.00,1,3,4
2913,70,Male,Dubai,United Arab Emirates,1183,Kids,475a77d8209211c120cd43c3a7ea6d95fded,12/2/2023,$116.00,11,6,3
2364,19,Male,Dubai,United Arab Emirates,1151,Outdoors,2312382e2dd79e5de4faaaa325396105bd21,8/24/2023,$37.00,13,1,2
2722,56,Female,Shanghai,China,1052,Garden,782204af540b3fbfea3306896edc18867c64,8/6/2023,$65.00,25,3,2
2523,83,Male,Mumbai,India,1079,Tools,503a45e0bc10ebe1274caa76e1d9d52a2711,9/9/2022,$197.00,8,6,2
1484,21,Male,Toronto,Canada,1196,Outdoors,75545996bd7424c6d5b1ceca0cf027d8aa2d,2/28/2021,$129.00,28,7,1
2017,37,Female,Rio de Janeiro,Brazil,1015,Beauty,3ac533f596e039e72fff6afadfba4f80f620,7/15/2020,$98.00,3,6,2
1218,71,Male,London,United Kingdom,1162,Baby,746e619fcd0f89af759358046acf9a6ef41e,9/25/2020,$17.00,10,7,4
1264,44,Female,Beijing,China,1056,Home,a46205ff1731c61f57c1692313992357a8e2,6/12/2022,$15.00,23,7,2
310,82,Male,Delhi,India,1149,Books,1761c6e3c3627ac146d14102469626f70ba1,12/26/2023,$88.00,3,4,5
1261,88,Female,Singapore,Singapore,1150,Clothing,79527757363275c893cfeddf0c8132c7a892,1/20/2022,$19.00,9,6,3
2728,27,Female,Paris,France,1175,Toys,4086b302e854a2f7ded3358ce33b26d3ffbc,9/25/2020,$152.00,11,7,1
1776,61,Male,Mumbai,India,1073,Games,58450935a4dec48cb9e8e9d099abea68d719,2/16/2022,$140.00,19,1,3
2710,86,Female,Toronto,Canada,1013,Baby,5bb2015fdf049ac27511055dd6a2282fb6f1,4/22/2020,$51.00,19,3,1
647,39,Female,London,United Kingdom,1082,Sports,848d9c04c5ffe6241a2720858b0a3b17fdf8,4/17/2020,$83.00,8,7,3
813,57,Male,Singapore,Singapore,1147,Baby,e2c44fd77178ec6ce7b18ca1cddd639b7294,2/12/2022,$103.00,15,2,1
881,90,Female,Paris,France,1025,Games,e5b087c169d946cad8db16147514f38faec5,9/27/2023,$62.00,8,4,4
367,66,Male,Dubai,United Arab Emirates,1184,Shoes,2939ded039d0f4a5244f4bc2cf08ee6c9c4c,12/4/2023,$62.00,4,6,4
1527,90,Female,Rio de Janeiro,Brazil,1114,Music,dbe4106997347e175a9c42dc193da1b1e8b7,11/20/2021,$16.00,8,2,5
180,59,Male,Mexico City,Mexico,1091,Clothing,949d82b57f265ba82f824e3eba691d667a6e,5/8/2020,$166.00,0,3,3
1067,64,Male,Los Angeles,United States,1093,Books,0b5e9d87fb8aa71898143adbb73a23df1be6,10/10/2021,$59.00,22,6,2
516,27,Female,Mumbai,India,1116,Games,88cddc361d84fec423d7f59c8a9496880372,12/2/2023,$52.00,23,4,4
1883,31,Female,New York,United States,1073,Baby,210901fce3f21bb64885f4c144ef46e49ed1,12/10/2022,$140.00,29,7,4
1649,79,Female,Los Angeles,United States,1035,Beauty,51f781cd52e71ad063bc47cd376a4b547e81,7/29/2021,$44.00,20,6,2
624,79,Male,Toronto,Canada,1047,Baby,22c370f093e86de79a0b05b46464fe7dcfec,7/14/2022,$133.00,10,5,4
2635,66,Male,Lagos,Nigeria,1184,Kids,ad87e9613a488e9c26b28e5ac6bdce126003,12/25/2020,$62.00,2,1,3
2728,27,Female,Paris,France,1194,Toys,37dfa74d24d67a6a43725ee91a37c211a4e6,4/13/2020,$60.00,9,6,4
446,39,Male,New York,United States,1140,Books,d9158165108fa244f1d22c7e250f6a336960,10/28/2023,$46.00,29,5,3
2487,23,Male,Rio de Janeiro,Brazil,1010,Kids,6014084cf9873b3d5f7954d1f746e2bfb089,10/1/2023,$101.00,20,6,5
861,75,Male,Sao Paulo,Brazil,1022,Music,cf2f6acc4e8bfaf2e3872e3333e7ae126705,1/27/2021,$78.00,0,4,4
201,30,Male,Lagos,Nigeria,1032,Games,62d9fa0226509b51104aeb0dd1d387ea6d66,7/21/2021,$93.00,25,5,1
2986,69,Female,New York,United States,1156,Health,b543fcfd7a99e95fa75754ba4f379ab1d828,3/6/2022,$15.00,1,4,2
2122,32,Female,Melbourne,Australia,1155,Home,8b7fca6fbd317f4f537054bf9e06b51d9b81,4/3/2020,$55.00,6,7,4
2788,73,Male,New York,United States,1083,Industrial,226a640ec130a53874cf450eb8bc9302a5ec,10/26/2022,$189.00,4,2,1
1199,42,Male,Los Angeles,United States,1147,Tools,d5ac8807f10dda2bc444f122cc5dd590ef15,12/27/2022,$103.00,9,5,5
2886,75,Male,Sydney,Australia,1002,Books,945959201e98b049e28478d773900bde10b0,4/26/2020,$177.00,26,3,3
1367,70,Male,Shanghai,China,1172,Electronics,fb36fd38cc087b24b3a15acc256f5973925e,4/28/2020,$37.00,0,5,5
1452,77,Male,Delhi,India,1161,Games,0d4d3f3035fd37d2ee45384d1ba7dd4b3f58,12/14/2020,$30.00,21,1,3
329,29,Female,Los Angeles,United States,1093,Sports,046f0b50be81203fc26649f35ce832817707,6/6/2023,$59.00,30,1,1
788,51,Male,Delhi,India,1028,Toys,74dc1c4e348c9a3a755a3323e15c2540825d,11/6/2020,$196.00,3,7,4
1590,84,Female,New York,United States,1154,Industrial,d9ee009167c95fa2794dd0f82361d1c73be4,12/25/2023,$178.00,17,2,1
467,35,Male,Singapore,Singapore,1177,Clothing,487d40354c3fbe3010f9b7c37b0d99536cdd,4/25/2022,$103.00,26,7,4
385,75,Female,Delhi,India,1075,Computers,a209c685867db5182626b7c648c9bf38d137,4/13/2021,$194.00,0,2,5
201,30,Male,Lagos,Nigeria,1038,Jewelry,b499d210ce6a4d6a6ad4f063717d1c0c430c,9/29/2023,$51.00,3,3,1
943,81,Male,Shanghai,China,1015,Electronics,e970e89cc47ea28a83727ae93e85286bb1fa,7/5/2021,$98.00,2,5,3
2199,67,Male,Lagos,Nigeria,1183,Jewelry,7d2886d74221fa99bc1f34f210e4d99e1d7a,2/22/2020,$116.00,23,7,3
1983,42,Female,Johannesburg,South Africa,1189,Computers,ebae321f2a9adc18a752668ec50c94f2e345,3/22/2023,$195.00,8,5,3
884,29,Female,Paris,France,1106,Beauty,e3ed56bd4345f7e76e23a9dcfabff44ca889,11/3/2020,$127.00,5,5,3
439,44,Female,Berlin,Germany,1152,Toys,f43431c4df18ab62c3d78b4a32068b20d9a1,11/21/2022,$21.00,25,7,1
2948,74,Female,Mexico City,Mexico,1055,Books,1668fd6ee8565017f2c450059159b21c1f2a,12/29/2020,$191.00,24,2,2
2682,25,Male,Mexico City,Mexico,1021,Clothing,eba5d9af57ec8e8fcf09436120453020e568,3/12/2021,$53.00,8,1,5
1577,80,Male,Mexico City,Mexico,1121,Toys,f4129f7654d4ed591ed2af171e839d76dfd6,12/29/2023,$27.00,20,1,2
518,43,Male,Rio de Janeiro,Brazil,1081,Movies,1802f3bed3cfb3c95dd60a47bfc21d89eebb,11/12/2022,$182.00,19,3,5
2872,59,Male,London,United Kingdom,1063,Games,4ec5b9ceb6a300d6f90b8ce60d2ddbfa563c,8/21/2021,$195.00,9,3,2
444,35,Male,Los Angeles,United States,1167,Clothing,673c4b0f3040e7fd2ee31a4e56ac7cf8066e,7/31/2020,$96.00,24,3,4
2671,34,Male,Johannesburg,South Africa,1148,Tools,a7e30013f12b166b0e64c067505a6bc4d9a6,2/8/2023,$95.00,13,5,4
1105,58,Male,Delhi,India,1071,Home,357c7dad5abf422457fae402983c8faee066,9/16/2023,$102.00,10,7,1
241,38,Male,Mexico City,Mexico,1085,Home,56ef5e2842537104cbaf3aab9b43495ed9fc,4/29/2023,$31.00,23,2,4
741,74,Male,Johannesburg,South Africa,1194,Tools,25e0aadecdb40a013409c4fa85d908dc4bc7,4/28/2021,$60.00,13,7,2
2408,21,Male,Delhi,India,1098,Kids,dfba923e743825e6cd37d07f10690ff3d8ac,1/19/2020,$83.00,8,7,5
1010,67,Female,Mumbai,India,1117,Music,9d01b110c030a989ba6bbade4bd0aafe6a4a,6/23/2022,$47.00,7,7,1
922,65,Female,Paris,France,1107,Grocery,813882aa94a6e9c2f5ecf553a8e7e19d9e5e,10/1/2022,$130.00,20,5,5
2541,56,Male,Rio de Janeiro,Brazil,1175,Automotive,ea3a256f0bc3f629b51bfc8e5b71dc2f92f0,11/3/2021,$152.00,12,3,1
1833,61,Male,Beijing,China,1122,Jewelry,d00bf88355b92a4887c0719fceaffd5247ac,11/27/2022,$32.00,15,1,5
2445,40,Female,Sao Paulo,Brazil,1187,Music,dab01f911e42f07a1d6fe974a8e06466a58e,5/15/2022,$80.00,16,5,1
1909,22,Male,Mumbai,India,1071,Books,387c44fe48cab87bfeacd187a51c674afe94,2/17/2021,$102.00,30,7,1
589,31,Male,Shanghai,China,1027,Movies,2f0ce1865a02a6a101217ab88c5c6b6a5ea5,7/31/2022,$119.00,24,5,3
444,35,Male,Los Angeles,United States,1072,Health,d27d81097c63b1843d8ad85491d411e698e9,1/4/2022,$108.00,16,4,5
992,69,Female,Shanghai,China,1107,Toys,cce370bad19b45748292f092967fdcc3aeea,10/24/2021,$130.00,18,1,5
866,25,Female,Mumbai,India,1111,Books,f5ef567141e53b91994e5f0e2103eea66103,4/28/2020,$126.00,24,7,1
1353,74,Male,Tokyo,Japan,1012,Clothing,77d13eb97922f2eef3b7ebf00a7e0706916a,11/4/2022,$151.00,5,5,3
2125,64,Female,Dubai,United Arab Emirates,1097,Movies,bc769f0b62c55a7f052b89052ea1daac1cf7,1/3/2023,$48.00,17,6,1
2753,71,Male,Sydney,Australia,1121,Books,3250a13b538583e7e24fd2c99d52c6b2f7b5,1/28/2023,$27.00,16,5,5
2066,83,Male,Shanghai,China,1129,Kids,016a698d2ecb12fe33f65b077c68ce624871,5/22/2023,$105.00,23,6,3
2930,35,Female,Mumbai,India,1149,Music,3fd9ba6cfcf5f25e782bdec749b988e65a03,2/8/2020,$88.00,19,5,2
2518,24,Male,Melbourne,Australia,1052,Jewelry,53ac3ea33606b75a44bc67a01ff29c5c40a5,12/7/2023,$65.00,6,3,3
211,86,Male,Los Angeles,United States,1016,Music,99e52efa08b40d0f65c81c23aafc86896e15,2/15/2023,$141.00,10,1,3
2967,61,Male,Tokyo,Japan,1030,Electronics,c4386e1a31dee3fe6e8f5db9c40e3c4e05c5,2/18/2021,$95.00,20,4,3
2517,84,Female,Mexico City,Mexico,1120,Music,cc36c3aaa366daa427c8c0ab7a5b36044ed2,9/20/2021,$98.00,1,2,2
2772,83,Male,Mexico City,Mexico,1147,Games,41358f718d88b3bafdfdfe56b7c21a4e763c,12/23/2020,$103.00,11,6,3
938,89,Female,Dubai,United Arab Emirates,1181,Movies,8d1755a48685419bc5e704510b3c4721db1e,9/26/2023,$115.00,26,6,3
2280,90,Male,Sydney,Australia,1180,Toys,a6674a0df7bf40757b1dde5d1f3763890825,11/22/2020,$11.00,12,5,1
1068,36,Male,Singapore,Singapore,1023,Beauty,d4a610e2bcdf49b908d68f69c2fec3acf5d5,6/21/2022,$123.00,13,1,1
1417,46,Female,Melbourne,Australia,1052,Baby,c1a24b261896a8e34e814bd2f8ffa7efb6e0,1/7/2023,$65.00,12,4,2
169,85,Female,Mumbai,India,1113,Computers,ee9b26d99ae92d7739c5d56f153305ea43ff,9/22/2022,$127.00,25,7,1
412,65,Male,Sydney,Australia,1128,Outdoors,5201711c28e718125050e1ab61e7db7d0429,5/9/2021,$126.00,18,4,2
1754,73,Male,Sydney,Australia,1014,Movies,98ecd6f22123e68aafde5b69f638a3d831ed,8/25/2023,$159.00,10,7,2
110,73,Male,Lagos,Nigeria,1195,Clothing,86157bc97a89b8f3c0f9f049b8457a34e719,1/21/2020,$32.00,24,4,1
873,33,Male,Melbourne,Australia,1164,Shoes,1f5f1902ec87add60b603e78489e81c4ab4b,9/2/2023,$135.00,21,2,5
1347,73,Female,Beijing,China,1056,Tools,b40502472e0a1de3f90746c484e868d604a2,9/22/2020,$15.00,19,3,5
2472,45,Male,Paris,France,1090,Toys,d48c0e38df310686e6d7fada0f97dfaf0763,3/14/2023,$129.00,19,3,4
1755,51,Female,Beijing,China,1148,Outdoors,31a4e8fda804566c3919b86c19641d23c0ea,5/4/2021,$95.00,27,4,4
2187,79,Female,Los Angeles,United States,1188,Music,44a3c80901f32845ca3c4325bd27f34cb308,10/13/2021,$38.00,5,6,3
2519,32,Female,Mexico City,Mexico,1074,Games,da5c5713317112468cf6b7098d81f2fd0490,2/20/2022,$114.00,12,2,4
290,39,Male,Paris,France,1032,Toys,3a4a981498ec1388130007fe80d4eda88678,11/5/2021,$93.00,4,2,4
647,39,Female,London,United Kingdom,1004,Baby,d94c37d4cad7deee92794a70ebd0d7b4e4e5,10/30/2023,$25.00,28,6,5
1568,73,Male,London,United Kingdom,1131,Electronics,407801eaeeef20094818fdfcb67c0bf873a2,12/7/2022,$52.00,2,1,3
2652,43,Male,Los Angeles,United States,1009,Tools,09d33ed0e8465032b4a8aac0861c7a3a6f05,10/2/2023,$137.00,30,3,3
636,24,Female,Tokyo,Japan,1020,Beauty,6252a626dac3f49cbe8540c81d96e0bad866,4/26/2020,$145.00,3,1,3
819,58,Female,Mumbai,India,1196,Games,9b6d485062a734d9c7cbd1c216ad046b0757,6/16/2022,$129.00,1,4,1
557,38,Female,Tokyo,Japan,1106,Games,aac401137794a540289f7def9c9101fbf3c7,8/6/2020,$127.00,11,3,1
1938,34,Male,Shanghai,China,1085,Outdoors,7e1844cc3fb754581c8dccf240b2152f99a5,8/29/2020,$31.00,6,3,1
2360,25,Male,Paris,France,1121,Outdoors,d6e9a333774c60f1d7ff8773565cc9b996f4,5/10/2022,$27.00,15,6,2
1758,60,Male,Paris,France,1001,Jewelry,577ede8eb248afe03bc100c4e1c2ab09bf74,8/27/2023,$116.00,12,5,3
1392,70,Male,Dubai,United Arab Emirates,1184,Grocery,73d6c52636edb93babc096f22c6a171af831,10/1/2020,$62.00,6,3,4
1620,58,Male,Delhi,India,1200,Grocery,ac060b1259266d070f1356266638b65c0646,6/4/2022,$114.00,17,7,2
2573,75,Male,New York,United States,1193,Shoes,a43029841613f97f43e5a4c79b2ed419a7b7,4/18/2020,$14.00,12,4,1
398,63,Female,Tokyo,Japan,1079,Books,a4142dd5bb67585914a1c76d78af66e1b0b2,12/11/2022,$197.00,16,4,3
249,45,Female,New York,United States,1108,Tools,1da4331518258e3141aeaa433dfe4fff4e86,3/23/2020,$52.00,20,1,2
1194,69,Male,Beijing,China,1111,Home,ffd8492055d31f44c3403ffb2bdfadec9c67,6/26/2020,$126.00,7,2,1
1025,67,Female,Delhi,India,1072,Baby,9f01e39d9f20900e77031713f470983a9c56,3/30/2020,$108.00,2,6,2
2268,22,Female,London,United Kingdom,1168,Beauty,d9c7bf78630ddfd997247a1980ed19503beb,1/13/2023,$153.00,11,7,2
513,41,Female,Delhi,India,1172,Automotive,63e78abe66426258259e2daccd3e13c10a57,12/14/2021,$37.00,19,2,5
2514,33,Male,Shanghai,China,1115,Baby,3da69d680f62b0711594329f8f50bcb3faf6,3/26/2023,$71.00,21,5,3
250,18,Female,Mumbai,India,1004,Industrial,6d58a5471b29018b9ed73a54d22acafa21f6,5/7/2022,$25.00,14,2,2
1879,46,Female,Berlin,Germany,1104,Garden,539792cb0e2c24d6688f9c02ca2672b0ac5c,1/9/2023,$162.00,7,5,2
178,75,Female,Dubai,United Arab Emirates,1149,Kids,c1288e0d8a4d7a7d8a30a4eefb0cfd4603e2,3/17/2022,$88.00,18,7,5
1693,78,Male,Mexico City,Mexico,1065,Clothing,9543ac907c82e22b3f369a3d09a862cf0816,5/15/2021,$15.00,7,7,5
1519,34,Male,New York,United States,1172,Clothing,543244c0efe4c96ca88f2e76faf4dce9c68b,5/2/2021,$37.00,17,4,1
2412,73,Male,London,United Kingdom,1190,Tools,b2b1a3c3b7e62b3dc9bfd4648f9def64ec98,12/22/2020,$109.00,10,6,4
2442,60,Female,Melbourne,Australia,1182,Sports,cb6bad931e2724cf752cdb04669d75afba92,8/26/2020,$61.00,18,5,2
2971,21,Female,Beijing,China,1021,Books,478effea3825da3913f6b257fe333adfbabb,5/21/2023,$53.00,9,6,1
1907,75,Female,Dubai,United Arab Emirates,1075,Sports,703f6431e772bd9c6f40299fd01525f1e117,10/26/2022,$194.00,20,2,1
263,26,Male,Sydney,Australia,1134,Tools,7aced1409f99d67e9b6c2bda66368a4e1f99,4/11/2020,$73.00,22,6,4
436,30,Male,Dubai,United Arab Emirates,1055,Electronics,469a2cd66f7d3492a3a08e174f6d9d20ea6e,12/14/2020,$191.00,27,1,1
679,34,Female,Beijing,China,1043,Clothing,41238e1da0099d97e428f6ba03031f768738,5/23/2021,$134.00,2,2,5
2531,25,Female,Los Angeles,United States,1124,Home,a4fa106d4cab0547872db5c5114f08f53203,3/5/2023,$157.00,22,5,3
617,43,Female,Paris,France,1058,Tools,483b2f32fc8df8dc61a818453c772a4922b2,9/12/2020,$16.00,7,6,3
1589,20,Female,Sydney,Australia,1011,Toys,bcc6d408e20104c0f62273fb4a4434720d48,12/5/2020,$92.00,12,6,2
754,35,Male,Berlin,Germany,1006,Grocery,ef93ecbd7eab72ac931411c6ce4b740d7268,7/23/2020,$165.00,26,5,5
2702,66,Female,Singapore,Singapore,1135,Beauty,9ce8acfa6677deab51197590f936b978903e,10/18/2022,$45.00,21,2,1
2102,65,Male,Delhi,India,1193,Electronics,accc677341256d43b2efedf5a062c1a58a28,9/15/2023,$14.00,9,3,4
1930,56,Male,Tokyo,Japan,1190,Electronics,b48f398b5df2e28c5778fdc5d591cafc0a25,1/21/2022,$109.00,30,7,2
804,38,Female,London,United Kingdom,1168,Outdoors,3b63292ef2fa40b42d081847270b8be60ee3,9/2/2023,$153.00,3,2,5
1320,65,Female,Sao Paulo,Brazil,1163,Games,c4939c14d3553a28ccd1221cd092e5816c8b,11/27/2022,$150.00,15,4,4
1612,77,Female,Tokyo,Japan,1182,Beauty,cc15c49b0007b767ebe169b8998fea382294,5/1/2021,$61.00,22,7,1
1388,28,Male,Tokyo,Japan,1161,Industrial,abb1e0e585789ed4d160cc182e3c09d91acf,4/3/2021,$30.00,30,5,5
2352,62,Male,Shanghai,China,1100,Baby,31393825675e3807456f21ebc75705be55c2,10/20/2022,$156.00,29,2,3
1332,35,Male,Singapore,Singapore,1199,Sports,75a8840141eb981cf9512001635919fbcc1c,5/31/2021,$158.00,12,3,5
1350,32,Female,Beijing,China,1112,Toys,dad33a2780b7d752797b9cb3f8a036674797,4/16/2022,$127.00,30,1,4
260,57,Male,Sydney,Australia,1059,Outdoors,96877720e70276fa943511b611fa5bbf4770,5/11/2020,$56.00,28,7,2
2263,81,Male,Toronto,Canada,1197,Outdoors,de336c2b56b62c2a0ff7bd9256c0c8bf745e,3/27/2020,$195.00,24,3,1
403,29,Male,Lagos,Nigeria,1034,Music,cf01db3890ef997f44659630f2bd67fb5581,12/30/2023,$139.00,5,4,1
2833,29,Female,Los Angeles,United States,1030,Home,f654a1f59a21bbf2f62486b76c3aae43ef1d,11/9/2022,$95.00,23,6,5
844,23,Male,Dubai,United Arab Emirates,1148,Industrial,8aeef89a2b617bf6a66d8c7524a75dfb530f,5/8/2023,$95.00,12,4,4
2721,44,Female,Sydney,Australia,1148,Books,7cad74daee927ca4a3b447bb7908211c24a1,2/16/2023,$95.00,10,1,1
2986,69,Female,New York,United States,1028,Computers,d91699506b465727df17050857d232f2e1a5,3/7/2022,$196.00,18,3,1
268,25,Male,Melbourne,Australia,1079,Games,805bbd333e22cd5fc3faf7bea123b6d71a25,3/11/2023,$197.00,22,7,4
531,65,Male,Tokyo,Japan,1142,Shoes,d152ed8f891e28d882dcd52562b4b1eef12c,7/9/2022,$110.00,23,4,1
1193,20,Male,Rio de Janeiro,Brazil,1135,Health,1e2a69281ae892e45c9d92db807d39b0e206,12/7/2022,$45.00,10,1,1
1405,87,Male,Rio de Janeiro,Brazil,1100,Industrial,2b56784a66e4e2663c03d4fdddebf4231333,7/26/2023,$156.00,27,5,3
2262,88,Female,Berlin,Germany,1055,Baby,f400a49f5de906c8df78a9ec86de4f782df0,11/16/2023,$191.00,7,1,3
1851,87,Female,Toronto,Canada,1104,Clothing,8a70c1f340b0ff9e749dcef95a7370b7dae2,3/10/2022,$162.00,21,3,1
427,73,Female,Los Angeles,United States,1130,Health,d0f53c2784d8316d833689f24e9fbac9fec1,11/3/2021,$48.00,0,5,3
1174,81,Male,Singapore,Singapore,1020,Beauty,317802a4713abe6e8b4abfb875352ac551de,8/16/2021,$145.00,3,1,2
2409,79,Female,Johannesburg,South Africa,1191,Sports,ff113d2fc71e65a65844b73047cd6d43038e,8/16/2023,$52.00,3,6,5
1759,47,Male,London,United Kingdom,1166,Garden,b214ee5affdafd7dd5c28d72c2dbbb0c07cc,11/27/2022,$118.00,14,1,5
2360,25,Male,Paris,France,1020,Automotive,66ba5cf70e9d96ef6606508d6aadcf458320,7/15/2022,$145.00,23,2,2
1607,38,Male,Berlin,Germany,1039,Jewelry,1c870ea4112a1334a91e0962a5b6cba236b9,7/29/2023,$195.00,19,4,3
1027,55,Female,London,United Kingdom,1153,Beauty,d9361f6b359a30bf5142289b157417328b90,5/11/2023,$184.00,17,6,4
1494,82,Female,Beijing,China,1155,Kids,8eecff899ba066f766cedb63a28fabcfeb87,4/29/2023,$55.00,4,2,2
1233,43,Male,Berlin,Germany,1194,Outdoors,34a2b9cb9e9202affce0a44577fce60619eb,12/27/2023,$60.00,30,1,2
2340,79,Male,Sao Paulo,Brazil,1190,Health,68e53ffe86bc3ba1c791c3dbdf3a195de30f,8/11/2022,$109.00,28,3,4
1586,65,Male,Rio de Janeiro,Brazil,1043,Beauty,35df98113ede1a2d0f64140af5549220999b,11/18/2020,$134.00,7,5,4
2440,18,Male,Beijing,China,1042,Health,172a9b5f6410678cb5bc8a46a59d43d64d2d,8/29/2020,$64.00,29,1,4
455,69,Male,Lagos,Nigeria,1183,Movies,2773948d8d43c23b0d0342b177de1451913c,5/5/2021,$116.00,4,3,1
1166,64,Female,Tokyo,Japan,1032,Games,6707f1501fcaddb77bf0079d041e1c757cb4,4/13/2020,$93.00,16,3,2
400,56,Female,Berlin,Germany,1074,Shoes,6db176dde838ac7cfcb21e42c9f5c3e503fd,5/19/2022,$114.00,23,3,2
2922,22,Male,Dubai,United Arab Emirates,1106,Games,51f7bcdb3b46ae0cf83dec1e15e9b0b1eb61,3/1/2021,$127.00,30,2,5
2302,51,Male,Paris,France,1184,Jewelry,47bbc33aa40d6b2908b9346c4b5237be2ca9,2/10/2020,$62.00,26,7,2
2074,69,Female,Melbourne,Australia,1043,Electronics,863470d17db7f977e95ba32d235c5efe1760,8/7/2023,$134.00,21,7,4
2161,63,Male,Melbourne,Australia,1129,Kids,ae8e58625d47ef8143931f6a4b03f8d879f0,5/19/2022,$105.00,16,5,2
1303,48,Female,Johannesburg,South Africa,1090,Shoes,2caeaa41bd69bea4a74f5846b6a5fb59eb15,6/21/2021,$129.00,3,4,5
1613,76,Female,Paris,France,1148,Clothing,edc69ed724d4d8f4440f8bbbbe0084e997c8,1/20/2022,$95.00,21,5,1
1153,73,Male,Mexico City,Mexico,1095,Industrial,a7e8045e7357797479a87a58ac4e4fcb428b,8/8/2023,$129.00,2,4,4
288,20,Male,Beijing,China,1040,Beauty,c7662f42adef3f1c2ce2fbf4491109fcac24,10/24/2023,$53.00,25,5,3
2695,52,Male,Singapore,Singapore,1160,Clothing,68094ac29a086a1eab01fa9a967f501df21a,3/28/2023,$186.00,12,4,4
1308,42,Male,Berlin,Germany,1097,Home,5f07ad7031e3f359bc8cc27ded4fc3f7538f,1/20/2020,$48.00,29,2,5
2770,23,Male,Delhi,India,1186,Industrial,a32b87d5c931cb7e8faf680a7c86b5679bc3,3/15/2021,$24.00,2,5,2
2259,49,Male,Toronto,Canada,1169,Toys,e59b20106b331d9e24a77376976998c0d0a8,4/6/2023,$136.00,18,4,5
638,35,Male,Mexico City,Mexico,1134,Clothing,a1d034d86ce6be21086f81079e592f562ff8,8/4/2021,$73.00,15,3,2
2345,23,Female,Berlin,Germany,1058,Health,afa05c5ec1657b0d906eb97cdcc2f850ff4d,11/17/2020,$16.00,19,1,4
1092,80,Male,Dubai,United Arab Emirates,1112,Electronics,c6515645a622165f0383fd18ac958e438820,2/25/2021,$127.00,2,2,1
2651,54,Female,Johannesburg,South Africa,1090,Shoes,fb63b86373f1ec41a40945f03e0f713c3c91,12/26/2023,$129.00,30,7,2
1486,71,Female,Paris,France,1011,Industrial,a7d22b336e7d9acc8fd63eb7e2aa029fe1ab,7/2/2022,$92.00,25,2,4
2353,66,Male,Johannesburg,South Africa,1071,Sports,74156c4bdf52bf250d3028b5332b207ab4eb,8/5/2023,$102.00,1,7,5
2985,89,Female,Tokyo,Japan,1099,Outdoors,97435648961b11572224d527e6e375e5dcb8,3/16/2022,$29.00,11,4,5
231,45,Male,Sydney,Australia,1143,Toys,0b25bb3c04986a55e38d526350daeb694ce4,7/3/2022,$64.00,26,4,2
2950,78,Male,Johannesburg,South Africa,1161,Tools,77e4e8abdd8931a12bd0148e1e6699049e8f,6/4/2022,$30.00,0,4,4
